artist_name,artist_popularity,artist_genres,track_name,country,album_name,release_date,audio_features
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Sagitario,CO,12 12,2023-08-25,"{'danceability': 0.505, 'energy': 0.688, 'key': 2, 'loudness': -7.593, 'mode': 0, 'speechiness': 0.427, 'acousticness': 0.659, 'instrumentalness': 1.13e-06, 'liveness': 0.876, 'valence': 0.292, 'tempo': 102.206, 'type': 'audio_features', 'id': '6hb25BscksBk4bZiEH6hEl', 'uri': 'spotify:track:6hb25BscksBk4bZiEH6hEl', 'track_href': 'https://api.spotify.com/v1/tracks/6hb25BscksBk4bZiEH6hEl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6hb25BscksBk4bZiEH6hEl', 'duration_ms': 209563, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Zipcode,CO,12 12,2023-08-25,"{'danceability': 0.849, 'energy': 0.683, 'key': 1, 'loudness': -5.427, 'mode': 1, 'speechiness': 0.127, 'acousticness': 0.203, 'instrumentalness': 6.08e-06, 'liveness': 0.675, 'valence': 0.65, 'tempo': 101.986, 'type': 'audio_features', 'id': '67wQM9XnmnL2j3spejpzE6', 'uri': 'spotify:track:67wQM9XnmnL2j3spejpzE6', 'track_href': 'https://api.spotify.com/v1/tracks/67wQM9XnmnL2j3spejpzE6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/67wQM9XnmnL2j3spejpzE6', 'duration_ms': 169412, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Rulay,CO,12 12,2023-08-25,"{'danceability': 0.894, 'energy': 0.66, 'key': 7, 'loudness': -2.483, 'mode': 0, 'speechiness': 0.0756, 'acousticness': 0.202, 'instrumentalness': 4.67e-06, 'liveness': 0.131, 'valence': 0.515, 'tempo': 94.952, 'type': 'audio_features', 'id': '4WWIL7xUMubmN4d9biscq7', 'uri': 'spotify:track:4WWIL7xUMubmN4d9biscq7', 'track_href': 'https://api.spotify.com/v1/tracks/4WWIL7xUMubmN4d9biscq7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4WWIL7xUMubmN4d9biscq7', 'duration_ms': 146526, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Pangola,CO,12 12,2023-08-25,"{'danceability': 0.68, 'energy': 0.617, 'key': 7, 'loudness': -6.407, 'mode': 1, 'speechiness': 0.276, 'acousticness': 0.401, 'instrumentalness': 5.02e-06, 'liveness': 0.0927, 'valence': 0.64, 'tempo': 177.931, 'type': 'audio_features', 'id': '4zkNpMxjQ6Qy1Hs6P32omH', 'uri': 'spotify:track:4zkNpMxjQ6Qy1Hs6P32omH', 'track_href': 'https://api.spotify.com/v1/tracks/4zkNpMxjQ6Qy1Hs6P32omH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4zkNpMxjQ6Qy1Hs6P32omH', 'duration_ms': 145618, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Casa Sola,CO,12 12,2023-08-25,"{'danceability': 0.738, 'energy': 0.692, 'key': 3, 'loudness': -7.866, 'mode': 0, 'speechiness': 0.243, 'acousticness': 0.249, 'instrumentalness': 0, 'liveness': 0.15, 'valence': 0.961, 'tempo': 165.964, 'type': 'audio_features', 'id': '292YBieVbJIJoQSZL5KboY', 'uri': 'spotify:track:292YBieVbJIJoQSZL5KboY', 'track_href': 'https://api.spotify.com/v1/tracks/292YBieVbJIJoQSZL5KboY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/292YBieVbJIJoQSZL5KboY', 'duration_ms': 153253, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Almas Gemelas,CO,12 12,2023-08-25,"{'danceability': 0.723, 'energy': 0.666, 'key': 2, 'loudness': -6.129, 'mode': 1, 'speechiness': 0.196, 'acousticness': 0.362, 'instrumentalness': 0, 'liveness': 0.166, 'valence': 0.738, 'tempo': 159.831, 'type': 'audio_features', 'id': '5Y37PYMXdUxfpCWn9o5r6f', 'uri': 'spotify:track:5Y37PYMXdUxfpCWn9o5r6f', 'track_href': 'https://api.spotify.com/v1/tracks/5Y37PYMXdUxfpCWn9o5r6f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Y37PYMXdUxfpCWn9o5r6f', 'duration_ms': 129000, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Chimbiar,CO,12 12,2023-08-25,"{'danceability': 0.742, 'energy': 0.52, 'key': 0, 'loudness': -5.812, 'mode': 1, 'speechiness': 0.386, 'acousticness': 0.0196, 'instrumentalness': 0, 'liveness': 0.0792, 'valence': 0.477, 'tempo': 179.994, 'type': 'audio_features', 'id': '4ylJF0LESGbWhBbPPhFvuG', 'uri': 'spotify:track:4ylJF0LESGbWhBbPPhFvuG', 'track_href': 'https://api.spotify.com/v1/tracks/4ylJF0LESGbWhBbPPhFvuG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4ylJF0LESGbWhBbPPhFvuG', 'duration_ms': 178667, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Tinto,CO,12 12,2023-08-25,"{'danceability': 0.702, 'energy': 0.557, 'key': 1, 'loudness': -7.35, 'mode': 1, 'speechiness': 0.283, 'acousticness': 0.357, 'instrumentalness': 0.000152, 'liveness': 0.108, 'valence': 0.556, 'tempo': 185.935, 'type': 'audio_features', 'id': '3ULCodrGT1FIJ37d54sJMW', 'uri': 'spotify:track:3ULCodrGT1FIJ37d54sJMW', 'track_href': 'https://api.spotify.com/v1/tracks/3ULCodrGT1FIJ37d54sJMW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ULCodrGT1FIJ37d54sJMW', 'duration_ms': 140645, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Medayork,CO,12 12,2023-08-25,"{'danceability': 0.726, 'energy': 0.782, 'key': 8, 'loudness': -3.842, 'mode': 0, 'speechiness': 0.134, 'acousticness': 0.122, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.81, 'tempo': 173.852, 'type': 'audio_features', 'id': '7lt9n5nDdBHBkwtEUonafc', 'uri': 'spotify:track:7lt9n5nDdBHBkwtEUonafc', 'track_href': 'https://api.spotify.com/v1/tracks/7lt9n5nDdBHBkwtEUonafc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7lt9n5nDdBHBkwtEUonafc', 'duration_ms': 182069, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Que Agite,CO,12 12,2023-08-25,"{'danceability': 0.868, 'energy': 0.59, 'key': 11, 'loudness': -6.711, 'mode': 0, 'speechiness': 0.223, 'acousticness': 0.113, 'instrumentalness': 1.1e-06, 'liveness': 0.0538, 'valence': 0.679, 'tempo': 99.958, 'type': 'audio_features', 'id': '24OXpoWX3gey5DHg3LzLMn', 'uri': 'spotify:track:24OXpoWX3gey5DHg3LzLMn', 'track_href': 'https://api.spotify.com/v1/tracks/24OXpoWX3gey5DHg3LzLMn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/24OXpoWX3gey5DHg3LzLMn', 'duration_ms': 142000, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Rompe Culitos,CO,12 12,2023-08-25,"{'danceability': 0.681, 'energy': 0.676, 'key': 7, 'loudness': -7.83, 'mode': 0, 'speechiness': 0.117, 'acousticness': 0.252, 'instrumentalness': 0, 'liveness': 0.0858, 'valence': 0.865, 'tempo': 197.902, 'type': 'audio_features', 'id': '79aMpPqwfKclUuRQHeU1x2', 'uri': 'spotify:track:79aMpPqwfKclUuRQHeU1x2', 'track_href': 'https://api.spotify.com/v1/tracks/79aMpPqwfKclUuRQHeU1x2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/79aMpPqwfKclUuRQHeU1x2', 'duration_ms': 150303, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Doce,CO,12 12,2023-08-25,"{'danceability': 0.735, 'energy': 0.717, 'key': 1, 'loudness': -5.621, 'mode': 1, 'speechiness': 0.0773, 'acousticness': 0.22, 'instrumentalness': 1.93e-05, 'liveness': 0.357, 'valence': 0.741, 'tempo': 170.052, 'type': 'audio_features', 'id': '1D7gTP7YVEY849DlW4caUS', 'uri': 'spotify:track:1D7gTP7YVEY849DlW4caUS', 'track_href': 'https://api.spotify.com/v1/tracks/1D7gTP7YVEY849DlW4caUS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1D7gTP7YVEY849DlW4caUS', 'duration_ms': 158118, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Repórtate,CO,El Lider,2018-05-04,"{'danceability': 0.758, 'energy': 0.687, 'key': 6, 'loudness': -3.572, 'mode': 0, 'speechiness': 0.307, 'acousticness': 0.0305, 'instrumentalness': 0, 'liveness': 0.196, 'valence': 0.724, 'tempo': 95.013, 'type': 'audio_features', 'id': '2Gjad4zoavq9Hrx2ebUxwM', 'uri': 'spotify:track:2Gjad4zoavq9Hrx2ebUxwM', 'track_href': 'https://api.spotify.com/v1/tracks/2Gjad4zoavq9Hrx2ebUxwM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Gjad4zoavq9Hrx2ebUxwM', 'duration_ms': 196032, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Nada,CO,El Lider,2018-05-04,"{'danceability': 0.818, 'energy': 0.76, 'key': 6, 'loudness': -4.331, 'mode': 0, 'speechiness': 0.111, 'acousticness': 0.35, 'instrumentalness': 0, 'liveness': 0.211, 'valence': 0.729, 'tempo': 92.002, 'type': 'audio_features', 'id': '6CK39EusLYq3UD4PVhJ5xj', 'uri': 'spotify:track:6CK39EusLYq3UD4PVhJ5xj', 'track_href': 'https://api.spotify.com/v1/tracks/6CK39EusLYq3UD4PVhJ5xj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6CK39EusLYq3UD4PVhJ5xj', 'duration_ms': 201781, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Se Enamoró En Una Semana,CO,El Lider,2018-05-04,"{'danceability': 0.673, 'energy': 0.804, 'key': 0, 'loudness': -3.356, 'mode': 1, 'speechiness': 0.15, 'acousticness': 0.0209, 'instrumentalness': 5.72e-05, 'liveness': 0.101, 'valence': 0.789, 'tempo': 186.018, 'type': 'audio_features', 'id': '61cRvuD9Srs3JrLh3bvVhq', 'uri': 'spotify:track:61cRvuD9Srs3JrLh3bvVhq', 'track_href': 'https://api.spotify.com/v1/tracks/61cRvuD9Srs3JrLh3bvVhq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/61cRvuD9Srs3JrLh3bvVhq', 'duration_ms': 209893, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Déjame Te Explico,CO,El Lider,2018-05-04,"{'danceability': 0.784, 'energy': 0.776, 'key': 10, 'loudness': -4.551, 'mode': 1, 'speechiness': 0.071, 'acousticness': 0.254, 'instrumentalness': 0, 'liveness': 0.279, 'valence': 0.843, 'tempo': 92.931, 'type': 'audio_features', 'id': '5M2tojb0yj6d313gKh40GA', 'uri': 'spotify:track:5M2tojb0yj6d313gKh40GA', 'track_href': 'https://api.spotify.com/v1/tracks/5M2tojb0yj6d313gKh40GA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5M2tojb0yj6d313gKh40GA', 'duration_ms': 181744, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Mala,CO,El Lider,2018-05-04,"{'danceability': 0.784, 'energy': 0.837, 'key': 9, 'loudness': -2.379, 'mode': 0, 'speechiness': 0.158, 'acousticness': 0.0569, 'instrumentalness': 0, 'liveness': 0.0726, 'valence': 0.894, 'tempo': 171.895, 'type': 'audio_features', 'id': '7HPZ1SgxeZnV3A85Fwzxrp', 'uri': 'spotify:track:7HPZ1SgxeZnV3A85Fwzxrp', 'track_href': 'https://api.spotify.com/v1/tracks/7HPZ1SgxeZnV3A85Fwzxrp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7HPZ1SgxeZnV3A85Fwzxrp', 'duration_ms': 177100, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Apago El Cel,CO,El Lider,2018-05-04,"{'danceability': 0.858, 'energy': 0.759, 'key': 5, 'loudness': -3.143, 'mode': 0, 'speechiness': 0.0556, 'acousticness': 0.0635, 'instrumentalness': 0, 'liveness': 0.128, 'valence': 0.449, 'tempo': 98.996, 'type': 'audio_features', 'id': '0z05X2PfWR5rLDd8VVlGoF', 'uri': 'spotify:track:0z05X2PfWR5rLDd8VVlGoF', 'track_href': 'https://api.spotify.com/v1/tracks/0z05X2PfWR5rLDd8VVlGoF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0z05X2PfWR5rLDd8VVlGoF', 'duration_ms': 205640, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Besame Lento (feat. Jorge Celedón),CO,El Lider,2018-05-04,"{'danceability': 0.687, 'energy': 0.927, 'key': 8, 'loudness': -4.187, 'mode': 1, 'speechiness': 0.0658, 'acousticness': 0.193, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.857, 'tempo': 98.01, 'type': 'audio_features', 'id': '6HO919yn2fVAwpbhXvkbK2', 'uri': 'spotify:track:6HO919yn2fVAwpbhXvkbK2', 'track_href': 'https://api.spotify.com/v1/tracks/6HO919yn2fVAwpbhXvkbK2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6HO919yn2fVAwpbhXvkbK2', 'duration_ms': 213187, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Ven Y Dime (feat. Luigui 21 Plus),CO,El Lider,2018-05-04,"{'danceability': 0.771, 'energy': 0.79, 'key': 8, 'loudness': -5.906, 'mode': 0, 'speechiness': 0.106, 'acousticness': 0.0807, 'instrumentalness': 4.12e-06, 'liveness': 0.0623, 'valence': 0.677, 'tempo': 94.98, 'type': 'audio_features', 'id': '7GdmeppUXgCfVnwkJmJ1DN', 'uri': 'spotify:track:7GdmeppUXgCfVnwkJmJ1DN', 'track_href': 'https://api.spotify.com/v1/tracks/7GdmeppUXgCfVnwkJmJ1DN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7GdmeppUXgCfVnwkJmJ1DN', 'duration_ms': 179680, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Imaginándote (feat. Daddy Yankee),CO,El Lider,2018-05-04,"{'danceability': 0.707, 'energy': 0.848, 'key': 10, 'loudness': -3.516, 'mode': 1, 'speechiness': 0.0648, 'acousticness': 0.176, 'instrumentalness': 0, 'liveness': 0.168, 'valence': 0.494, 'tempo': 99.986, 'type': 'audio_features', 'id': '2zUo98khDXusmqfflgXcoy', 'uri': 'spotify:track:2zUo98khDXusmqfflgXcoy', 'track_href': 'https://api.spotify.com/v1/tracks/2zUo98khDXusmqfflgXcoy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2zUo98khDXusmqfflgXcoy', 'duration_ms': 225209, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",El Chisme,CO,El Lider,2018-05-04,"{'danceability': 0.75, 'energy': 0.919, 'key': 9, 'loudness': -3.197, 'mode': 0, 'speechiness': 0.0819, 'acousticness': 0.102, 'instrumentalness': 0, 'liveness': 0.15, 'valence': 0.83, 'tempo': 93.023, 'type': 'audio_features', 'id': '2KNd7fRO9aYlshtEtwFg4h', 'uri': 'spotify:track:2KNd7fRO9aYlshtEtwFg4h', 'track_href': 'https://api.spotify.com/v1/tracks/2KNd7fRO9aYlshtEtwFg4h', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2KNd7fRO9aYlshtEtwFg4h', 'duration_ms': 179398, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Secretos (feat. Nicky Jam) - Remix,CO,El Lider,2018-05-04,"{'danceability': 0.68, 'energy': 0.797, 'key': 0, 'loudness': -3.874, 'mode': 0, 'speechiness': 0.0727, 'acousticness': 0.153, 'instrumentalness': 0, 'liveness': 0.322, 'valence': 0.865, 'tempo': 174.059, 'type': 'audio_features', 'id': '7FuNbtD8PCCxTN0LdQykSG', 'uri': 'spotify:track:7FuNbtD8PCCxTN0LdQykSG', 'track_href': 'https://api.spotify.com/v1/tracks/7FuNbtD8PCCxTN0LdQykSG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7FuNbtD8PCCxTN0LdQykSG', 'duration_ms': 196048, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",El Error (feat. Zion & Lennox) - Remix,CO,El Lider,2018-05-04,"{'danceability': 0.779, 'energy': 0.881, 'key': 9, 'loudness': -3.362, 'mode': 0, 'speechiness': 0.0554, 'acousticness': 0.168, 'instrumentalness': 0, 'liveness': 0.377, 'valence': 0.659, 'tempo': 92.02, 'type': 'audio_features', 'id': '1cfZnianwbmxlh2tGt5uj1', 'uri': 'spotify:track:1cfZnianwbmxlh2tGt5uj1', 'track_href': 'https://api.spotify.com/v1/tracks/1cfZnianwbmxlh2tGt5uj1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1cfZnianwbmxlh2tGt5uj1', 'duration_ms': 232213, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",La Novela,CO,El Lider 2,2012-08-28,"{'danceability': 0.747, 'energy': 0.624, 'key': 9, 'loudness': -7.492, 'mode': 0, 'speechiness': 0.048, 'acousticness': 0.248, 'instrumentalness': 0, 'liveness': 0.329, 'valence': 0.911, 'tempo': 101.005, 'type': 'audio_features', 'id': '2lcGtmbw8tbMPZx5iE8fxX', 'uri': 'spotify:track:2lcGtmbw8tbMPZx5iE8fxX', 'track_href': 'https://api.spotify.com/v1/tracks/2lcGtmbw8tbMPZx5iE8fxX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2lcGtmbw8tbMPZx5iE8fxX', 'duration_ms': 177656, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Aqui No Paso Na,CO,El Lider 2,2012-08-28,"{'danceability': 0.831, 'energy': 0.766, 'key': 4, 'loudness': -6.95, 'mode': 0, 'speechiness': 0.0927, 'acousticness': 0.0486, 'instrumentalness': 0.000373, 'liveness': 0.0995, 'valence': 0.72, 'tempo': 95.974, 'type': 'audio_features', 'id': '5QXhbDn06Sv9ZpxgJ1kwUh', 'uri': 'spotify:track:5QXhbDn06Sv9ZpxgJ1kwUh', 'track_href': 'https://api.spotify.com/v1/tracks/5QXhbDn06Sv9ZpxgJ1kwUh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5QXhbDn06Sv9ZpxgJ1kwUh', 'duration_ms': 190171, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Niña Bonita,CO,El Lider 2,2012-08-28,"{'danceability': 0.816, 'energy': 0.576, 'key': 7, 'loudness': -13.331, 'mode': 1, 'speechiness': 0.116, 'acousticness': 0.0489, 'instrumentalness': 0.000514, 'liveness': 0.0984, 'valence': 0.722, 'tempo': 96.017, 'type': 'audio_features', 'id': '6v3wUcD5vldUmXPkBQ2GDZ', 'uri': 'spotify:track:6v3wUcD5vldUmXPkBQ2GDZ', 'track_href': 'https://api.spotify.com/v1/tracks/6v3wUcD5vldUmXPkBQ2GDZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6v3wUcD5vldUmXPkBQ2GDZ', 'duration_ms': 186413, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",No Veo La Hora,CO,El Lider 2,2012-08-28,"{'danceability': 0.718, 'energy': 0.66, 'key': 7, 'loudness': -6.626, 'mode': 0, 'speechiness': 0.113, 'acousticness': 0.132, 'instrumentalness': 0.000136, 'liveness': 0.195, 'valence': 0.793, 'tempo': 170.025, 'type': 'audio_features', 'id': '2csFruWb0BCaOJ7XSawISQ', 'uri': 'spotify:track:2csFruWb0BCaOJ7XSawISQ', 'track_href': 'https://api.spotify.com/v1/tracks/2csFruWb0BCaOJ7XSawISQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2csFruWb0BCaOJ7XSawISQ', 'duration_ms': 190682, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Celosa,CO,El Lider 2,2012-08-28,"{'danceability': 0.805, 'energy': 0.564, 'key': 9, 'loudness': -11.181, 'mode': 0, 'speechiness': 0.268, 'acousticness': 0.0703, 'instrumentalness': 0, 'liveness': 0.0718, 'valence': 0.938, 'tempo': 177.902, 'type': 'audio_features', 'id': '3gvgM37RSOHWWWI9cV7NPQ', 'uri': 'spotify:track:3gvgM37RSOHWWWI9cV7NPQ', 'track_href': 'https://api.spotify.com/v1/tracks/3gvgM37RSOHWWWI9cV7NPQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3gvgM37RSOHWWWI9cV7NPQ', 'duration_ms': 192235, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Cocoloco,CO,El Lider 2,2012-08-28,"{'danceability': 0.846, 'energy': 0.598, 'key': 11, 'loudness': -10.306, 'mode': 0, 'speechiness': 0.0944, 'acousticness': 0.0633, 'instrumentalness': 0, 'liveness': 0.0326, 'valence': 0.711, 'tempo': 96.934, 'type': 'audio_features', 'id': '7ikqvFeHflhdzgivf0mltf', 'uri': 'spotify:track:7ikqvFeHflhdzgivf0mltf', 'track_href': 'https://api.spotify.com/v1/tracks/7ikqvFeHflhdzgivf0mltf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7ikqvFeHflhdzgivf0mltf', 'duration_ms': 216831, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",El Conspire,CO,El Lider 2,2012-08-28,"{'danceability': 0.842, 'energy': 0.793, 'key': 0, 'loudness': -4.925, 'mode': 0, 'speechiness': 0.195, 'acousticness': 0.132, 'instrumentalness': 3.92e-06, 'liveness': 0.0633, 'valence': 0.821, 'tempo': 98.08, 'type': 'audio_features', 'id': '5EjyFuS01PCo2vZqvb4DVn', 'uri': 'spotify:track:5EjyFuS01PCo2vZqvb4DVn', 'track_href': 'https://api.spotify.com/v1/tracks/5EjyFuS01PCo2vZqvb4DVn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5EjyFuS01PCo2vZqvb4DVn', 'duration_ms': 219057, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Con Flow Matalo,CO,El Lider 2,2012-08-28,"{'danceability': 0.815, 'energy': 0.765, 'key': 8, 'loudness': -7.376, 'mode': 1, 'speechiness': 0.199, 'acousticness': 0.169, 'instrumentalness': 0, 'liveness': 0.421, 'valence': 0.531, 'tempo': 92.019, 'type': 'audio_features', 'id': '5T48x8ILEb3dVwRIgabioF', 'uri': 'spotify:track:5T48x8ILEb3dVwRIgabioF', 'track_href': 'https://api.spotify.com/v1/tracks/5T48x8ILEb3dVwRIgabioF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5T48x8ILEb3dVwRIgabioF', 'duration_ms': 365505, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Qué Ha Pa Mí,CO,El Lider 2,2012-08-28,"{'danceability': 0.806, 'energy': 0.542, 'key': 8, 'loudness': -13.011, 'mode': 0, 'speechiness': 0.193, 'acousticness': 0.374, 'instrumentalness': 0, 'liveness': 0.0527, 'valence': 0.97, 'tempo': 89.984, 'type': 'audio_features', 'id': '6MGIAC6kJMRKEYTTZuU9WH', 'uri': 'spotify:track:6MGIAC6kJMRKEYTTZuU9WH', 'track_href': 'https://api.spotify.com/v1/tracks/6MGIAC6kJMRKEYTTZuU9WH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6MGIAC6kJMRKEYTTZuU9WH', 'duration_ms': 197216, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Tal Como Eres,CO,El Lider 2,2012-08-28,"{'danceability': 0.724, 'energy': 0.554, 'key': 5, 'loudness': -8.546, 'mode': 0, 'speechiness': 0.11, 'acousticness': 0.354, 'instrumentalness': 0, 'liveness': 0.177, 'valence': 0.869, 'tempo': 79.99, 'type': 'audio_features', 'id': '3xkFvdGjOFjv7yAj9CejBb', 'uri': 'spotify:track:3xkFvdGjOFjv7yAj9CejBb', 'track_href': 'https://api.spotify.com/v1/tracks/3xkFvdGjOFjv7yAj9CejBb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3xkFvdGjOFjv7yAj9CejBb', 'duration_ms': 222052, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Rompiendo la Cama,CO,El Lider 2,2012-08-28,"{'danceability': 0.678, 'energy': 0.568, 'key': 5, 'loudness': -11.442, 'mode': 0, 'speechiness': 0.162, 'acousticness': 0.276, 'instrumentalness': 0, 'liveness': 0.0477, 'valence': 0.715, 'tempo': 168.034, 'type': 'audio_features', 'id': '4Nly7ab5LFbyPUC7sczPHA', 'uri': 'spotify:track:4Nly7ab5LFbyPUC7sczPHA', 'track_href': 'https://api.spotify.com/v1/tracks/4Nly7ab5LFbyPUC7sczPHA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Nly7ab5LFbyPUC7sczPHA', 'duration_ms': 314329, 'time_signature': 4}"
Reykon,57,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Te Lo Juro por Ti,CO,El Lider 2,2012-08-28,"{'danceability': 0.849, 'energy': 0.66, 'key': 1, 'loudness': -5.668, 'mode': 0, 'speechiness': 0.22, 'acousticness': 0.144, 'instrumentalness': 0, 'liveness': 0.122, 'valence': 0.888, 'tempo': 93.008, 'type': 'audio_features', 'id': '1UDv8hvpphH1aKRZmIqW9U', 'uri': 'spotify:track:1UDv8hvpphH1aKRZmIqW9U', 'track_href': 'https://api.spotify.com/v1/tracks/1UDv8hvpphH1aKRZmIqW9U', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1UDv8hvpphH1aKRZmIqW9U', 'duration_ms': 199831, 'time_signature': 4}"
